Data;BRAZIL CDS USD SR 5Y D14 Corp  (R1);INDON CDS USD SR 5Y D14 Corp  (R2);TURKEY CDS USD SR 5Y D14 Corp  (R2);COLOM CDS USD SR 5Y D14 Corp  (R2);PERU CDS USD SR 5Y D14 Corp  (R2);HUNGARY CDS USD SR 5Y D14 Corp  (R1);KOREA CDS USD SR 5Y D14 Corp  (L1);MALAYS CDS USD SR 5Y D14 Corp  (R2);PHILIP CDS USD SR 5Y D14 Corp  (R2);ARGENT CDS USD SR 5Y D14 Corp  (L2);BGARIA CDS USD SR 5Y D14 Corp  (R2);CROATB CDS USD SR 5Y D14 Corp  (R1);CZECH CDS USD SR 5Y D14 Corp  (L1);GREECE CDS USD SR 5Y D14 Corp  (L2);ICELND CDS USD SR 5Y D14 Corp  (R2);INDIA CDS USD SR 5Y D14 Corp  (R1);IRELND CDS USD SR 5Y D14 Corp  (R2);MEX CDS USD SR 5Y D14 Corp  (R2);CHILE CDS USD SR 5Y D14 Corp  (R2);MOROC CDS USD SR 5Y D14 Corp  (R2);POLAND CDS USD SR 5Y D14 Corp  (L1);RUSSIA CDS USD SR 5Y D14 Corp  (R1);REPSOU CDS USD SR 5Y D14 Corp  (R1);SLOVEN CDS USD SR 5Y D14 Corp  (R1);THAI CDS USD SR 5Y D14 Corp  (R2);BTUN CDS USD SR 5Y D14 Corp  (R1);VIETNM CDS USD SR 5Y D14 Corp  (R2)
16-10-15;441234;215336;258486;218796;173786;159770;65334;200499;109171;;161325;291430;48000;1126185;128225;161735;49425;151673;129657;190000;72325;289485;233876;116311;131813;335495;260000
19-10-15;454493;209826;260993;219933;174497;165000;63669;198155;107495;;161230;299005;49660;1080550;128070;160985;49710;152450;130585;190510;73870;294892;239621;117351;129831;330355;258000
20-10-15;473612;220209;260704;222577;177403;164280;64583;206795;107896;;155765;301845;52510;1047645;129510;163995;48790;156472;132451;191000;73000;295009;241876;114984;134248;330380;263000
21-10-15;475221;227495;262686;221273;178242;166000;64999;213322;;;157175;305825;47500;1049825;130395;162635;48430;157503;131882;192660;73825;306010;253386;119326;135000;330390;265000
22-10-15;463378;222613;254925;218166;175152;165000;64999;210838;107282;;153925;306500;47500;1063980;127160;156615;48000;153833;129717;194790;73785;302017;247653;119203;134667;330385;259335
23-10-15;455098;214946;250711;211279;172096;162050;62666;200864;105288;;164280;302850;46780;1035955;123855;151410;46695;149523;125118;195895;72480;293773;250875;118082;128721;330385;250000
26-10-15;451723;211499;248520;208798;170960;162440;61499;194670;103741;;165585;303760;46330;1038780;122445;152780;46790;147270;121787;196150;72495;293514;251876;118926;127997;330380;252000
27-10-15;444965;217656;252608;211456;172469;166000;62501;198995;105466;;167000;307500;46610;1099035;123545;152815;48500;149447;123288;200000;74350;303214;262374;119160;130998;330360;255000
28-10-15;446705;219669;249919;208965;171364;163970;62501;200004;105293;;164815;304905;46360;1132885;122395;152120;46220;148173;120490;199290;73665;291045;254422;118358;132205;330360;253000
29-10-15;443826;226820;254311;211713;173364;160840;62666;202998;105405;;167135;309175;47030;1135840;123395;150610;46475;151872;122876;200000;74180;288250;256253;117811;132322;330355;260000
30-10-15;440514;223710;253193;210172;173301;162730;61667;200549;105613;;172500;300500;51500;1137945;124290;150960;46610;151938;122342;195000;74330;272888;252640;117494;132154;332395;265500
02-11-15;425887;220133;239323;205454;169809;162985;61250;196811;104864;;170000;303765;49500;1139560;122725;152735;48000;147158;118308;197000;74500;271021;251877;119660;130669;332395;260000
03-11-15;403393;217631;238515;192444;160476;160840;59205;189515;104149;;166560;298175;49070;1092390;135000;152030;45300;135968;111005;196000;73500;257177;248774;119298;128510;332330;252000
04-11-15;392000;206638;237492;195834;161668;161660;56502;178632;98163;;168000;296110;48500;1000995;135000;149870;44425;140665;113664;194990;72980;254477;250225;118351;121722;332325;250000
05-11-15;399425;211486;245557;201494;167393;163270;57171;182824;100825;;169670;299085;48250;1012395;135000;149825;44080;143851;117711;197930;73890;270763;255139;117715;125330;328220;250000
06-11-15;405218;211717;253151;205352;169959;163500;57333;181300;99300;;172195;310000;48430;1076865;137070;150860;46500;147405;120613;200985;73170;282762;264888;117278;124833;328210;260000
09-11-15;422548;220158;259509;210229;174138;160895;57796;181659;101155;;177595;319900;47800;1075545;139570;151525;43000;152483;125105;204330;73110;287731;274005;119346;125374;328135;263000
10-11-15;414517;221744;258722;208749;172028;161695;59170;184153;101029;;170000;301945;49840;1059075;138730;156575;43430;150908;122957;203000;73040;282921;274390;119583;126139;328225;262000
11-11-15;407918;216143;253711;207165;171529;161500;58333;179854;99573;;170000;300000;50500;1075925;137480;148775;44440;150605;122697;201075;73500;276227;271199;120019;125397;328225;265360
12-11-15;425158;212640;251167;212907;175203;163790;57667;177476;100009;;172400;304260;51210;1052965;140050;147245;42920;155373;128544;204755;73000;276347;272088;119692;124524;330270;270000
13-11-15;434070;221651;253819;219652;179901;166110;59174;183819;100521;;174840;308620;51710;1053670;142460;148755;42930;159355;132130;208465;73185;291455;277502;119985;128020;331290;270000
16-11-15;427918;221593;256599;217575;177444;161000;59502;183371;102201;;174060;307170;51890;1054040;141200;149685;43250;155999;129878;206590;73770;285145;275259;120145;130172;331240;263000
17-11-15;423457;215824;245795;217921;178419;158745;57668;178658;99998;;168000;300000;49500;999115;140310;145735;43620;153912;129073;205000;71500;266782;261510;118928;127483;331210;263000
18-11-15;409766;213019;241990;215646;177392;160045;55980;176845;98844;;165690;295860;48935;995765;135000;146705;43000;151544;127059;202050;72720;254982;253013;118323;127217;331210;260000
19-11-15;398427;213614;240409;214988;177231;158000;53500;173869;97619;;164670;294015;48160;989405;135000;145795;43000;151567;126463;200980;72020;252138;249630;119438;125522;331200;260000
20-11-15;396367;212661;241004;214228;175920;158000;53495;171320;95827;;163970;292775;47850;989260;135000;144860;42535;149952;124817;199500;71520;252898;250261;119059;124540;331200;260000
23-11-15;401989;215954;244910;216512;177276;159195;52061;173057;97325;;164660;294060;47740;962730;135000;143730;41000;151023;126483;200810;71490;256145;256241;117509;126188;335290;253000
24-11-15;399667;220712;252811;216768;177324;160165;53184;175881;100006;;167270;298785;47960;968915;136105;145830;41000;151121;124614;202330;72840;265337;257974;117046;128696;335270;260000
25-11-15;423523;221973;254111;218755;178861;160500;53159;173227;100125;;167900;294275;48050;937275;136770;145880;41000;153901;126103;203270;73010;266624;258700;116219;127044;335375;264555
26-11-15;426274;220624;254047;219281;179187;160000;52320;169819;99766;;167490;293565;51530;927155;138575;145890;41000;154322;126375;206000;72500;266251;259827;115740;126630;343575;265000
27-11-15;427061;222266;257291;219579;179374;161000;52337;171874;100126;;169435;297065;51700;927580;139160;145550;41280;154550;126601;207280;72500;267959;260963;115420;126622;368220;267000
30-11-15;444133;222572;261043;221940;180662;160825;53489;171571;100418;;164805;294965;51345;994250;135000;144415;41480;155016;126414;199920;72850;271885;264146;114501;127175;388715;260000
01-12-15;445493;222669;258723;220745;179133;160490;53342;172167;100005;;163350;292280;51465;968700;133835;148565;41120;151952;124014;197940;72850;269915;265679;114139;127332;393540;257000
02-12-15;448396;221983;257417;223381;181773;160500;52667;171983;100501;;163110;291830;51480;991475;134270;147000;41130;154135;124827;198635;73500;276283;268939;113792;126664;392435;260000
03-12-15;450203;225144;261226;232422;187245;161510;52333;174484;101485;;166070;297150;51595;995710;136735;145630;40920;159680;129231;202175;74010;276965;273796;113624;128339;393395;262000
04-12-15;445778;227661;268952;231564;187166;161630;53333;176492;102330;;166195;297410;51235;1050210;136990;145745;41065;159386;128849;202615;74120;280569;278155;120699;130547;393350;260000
07-12-15;452814;226311;274927;239086;191795;155000;52660;176136;101155;;167835;300375;51125;1099665;138900;145230;42380;164978;132813;205435;74390;289653;286410;120481;129094;393380;267500
08-12-15;459034;232156;276763;242388;193322;162500;54167;182143;104155;;170500;305190;51770;1113445;140835;145660;42375;167443;134429;208325;74630;293352;291094;120030;132663;392340;272500
09-12-15;453505;238508;277215;243324;192150;163700;55001;185999;107497;;170585;305360;52095;1092110;141010;146000;42275;167886;134800;208665;74815;290955;288310;119557;137834;393370;272500
10-12-15;466621;242140;279479;248079;195894;162880;54987;187734;109660;;169000;300000;48500;1100285;144150;147190;42500;171364;138152;213270;74500;294142;328835;118994;139111;393320;274485
11-12-15;479134;262810;288961;256142;199950;168930;57946;204135;116982;;174585;310000;48660;1115140;149145;149500;41120;178072;142625;220660;74290;307156;336682;118342;145335;398495;294115
14-12-15;471073;256976;290355;256263;198790;167750;59666;202647;116824;;173550;308125;48840;1141810;150960;151320;41530;179719;141408;223305;74110;323128;334872;120323;151330;397455;277500
15-12-15;456560;252029;275080;246359;191094;167495;59167;195801;116003;;169810;301430;48740;1114985;144990;150265;41375;172453;135747;216985;73440;304743;319992;120233;146732;406640;272500
16-12-15;470163;239563;272206;241954;187167;167500;56598;186559;112751;;167765;297760;48190;1095775;141100;149120;41985;168859;132358;198150;72500;313017;324892;120267;140102;406575;275000
17-12-15;476851;235297;265513;241870;187064;167500;56049;186287;110343;;166580;295610;47610;1063605;141660;148675;41330;168806;131590;198850;71770;306511;328859;120007;138423;406465;277500
18-12-15;488966;241320;266707;245089;190324;165000;58333;192323;112662;;166740;295925;47550;1057280;143285;148900;41165;172011;132913;201385;72500;311615;334361;119946;142382;406455;277500
21-12-15;503184;242527;267320;247267;190620;166715;58523;193062;114160;;167820;297845;47660;1052050;145105;150135;42000;172920;133358;203800;72500;312486;336005;119810;142587;410555;275500
22-12-15;507160;241016;269928;247042;190708;167160;57128;191643;112865;;168820;299640;47490;1065575;144805;150255;41500;172596;133541;203395;72500;313985;338021;119203;140597;410535;288000
23-12-15;494147;237088;270298;242942;187595;165810;56819;187669;111394;;168075;298295;47090;1101085;142210;150275;40000;169403;129792;199720;72240;310356;335107;118464;139365;410490;285435
24-12-15;489559;235849;269963;241000;186061;165310;56606;187028;109941;;167570;297375;46810;1101900;141400;150360;40000;167803;128771;198440;72090;309816;334871;117824;138928;410480;282500
25-12-15;488036;235491;269070;240733;185736;163240;56707;186713;109700;;165485;293665;46900;1102350;140110;146520;39630;167531;128893;196740;71440;308667;333978;116948;138188;410470;278920
28-12-15;494730;234100;270983;239868;187790;166820;56594;185620;109352;;163430;301680;46810;1102705;138660;143710;39530;168984;127920;194740;71270;306434;334224;115401;137304;410465;275365
29-12-15;491615;232345;273003;238268;186482;167500;56563;185538;107264;;172140;306540;46770;1104755;136990;142845;41375;168201;125789;192340;72500;308348;334502;115203;136840;410445;276285
30-12-15;492175;229564;273063;241445;186661;167620;56110;181169;107327;;172265;307320;46640;1106770;137825;143565;39695;169200;127344;193255;71900;308333;335073;114464;135818;417620;276465
31-12-15;494939;229922;273563;242539;187658;168380;55656;180219;107673;;171515;310780;52275;1082035;138850;144645;40480;170132;128656;206200;72070;308973;335852;113949;134796;417605;285000
01-01-16;493341;229876;273634;242821;187663;168430;57050;180118;107686;;171560;310915;52315;1082830;139265;145155;40435;170202;128854;207115;72030;309107;336423;113574;138851;423045;285115
04-01-16;501842;238522;280698;246333;190861;163595;58443;188036;112368;;170000;300000;49500;1082555;141405;146435;41500;173027;129409;202000;73880;315507;344620;121011;142906;423040;278000
05-01-16;485343;236515;282211;244380;189006;165500;57833;189039;111987;;168395;297095;49585;1108505;139940;146800;40165;170938;127104;199575;74035;311018;337754;121226;142777;424185;273000
06-01-16;481048;235931;290296;252672;192805;164815;60298;189122;111716;;171750;303075;50690;1108640;142935;147590;40000;174896;129678;212155;74160;314487;339962;121144;144663;424185;277000
07-01-16;484008;248281;297327;258459;196237;166915;64833;200732;117260;;170000;310000;48500;1107140;146460;152190;41000;179580;132660;217255;73500;328393;343425;119745;149658;427255;298500
08-01-16;487632;241323;302417;264868;199852;166185;62852;198012;116346;;169260;308650;48770;1120595;148480;145905;41000;182338;134720;220325;73690;335119;345184;120047;145000;427300;288840
11-01-16;487009;241632;306928;272723;206125;167165;64749;199320;117160;;168910;304930;48165;1088525;149865;150850;41000;185675;137956;222335;73835;348268;349642;117845;144500;429340;290000
12-01-16;485582;247473;305532;274075;206215;170000;66350;205089;122505;;170000;300000;48000;1093145;150190;154110;41000;185416;138764;222735;73370;353749;350522;118065;152483;429320;290000
13-01-16;492915;240264;299552;279135;210511;169160;64917;200862;120313;;169160;298520;48310;1059435;151605;151205;41000;190007;140526;224925;73345;353836;347281;118068;146832;437635;285000
14-01-16;486702;250186;302436;276171;208682;171465;68002;208037;123182;;171465;302645;49765;1114850;150225;152780;41980;189021;138324;223005;80000;359778;352247;118028;158102;438665;295000
15-01-16;496427;255762;307013;287953;214589;178125;70603;212768;127045;;178100;314375;52360;1148850;157705;154895;42000;203218;144409;233875;81000;384920;369133;117576;160721;438610;297000
18-01-16;505913;256534;314304;295983;221220;181140;71666;216109;128624;;181105;319695;53150;1198325;160175;156150;43300;206156;147509;237640;100000;395542;379021;119390;163001;437635;299000
19-01-16;494560;248814;304794;297640;219459;165500;66250;208959;126651;;175000;310360;44500;1208080;160465;152585;42500;208694;145863;238030;99840;380019;372759;116975;157549;438640;295000
20-01-16;497306;256916;313393;304843;224290;168500;71612;215948;130091;;178165;305000;45045;1378620;164880;154850;45500;214476;146627;244430;103875;395988;389085;116741;167673;438580;304640
21-01-16;495064;260317;301590;299222;219623;167450;69333;215632;130688;;174995;302000;45500;1393510;161795;170505;44990;210241;144798;239585;101995;381805;374026;116073;164183;441715;298905
22-01-16;483468;245526;286412;289111;212985;163900;65167;202855;124669;;170995;297335;44830;1290235;156280;168350;45375;200895;139771;231540;93330;347512;361248;119214;162333;442740;298750
25-01-16;491853;245546;288694;297337;219966;162165;65250;203091;125954;;168330;295000;45040;1284315;159790;168545;44835;207671;144321;236740;90000;349797;361939;117631;163001;434270;300040
26-01-16;480004;245901;285239;290020;215918;160000;68438;204528;128417;;168995;296570;45500;1286455;156655;169350;45275;203563;141070;232115;89780;343494;362458;115281;166112;441440;275000
27-01-16;475464;242668;275355;288979;215120;158500;68669;196500;127680;;168830;296675;45335;1294790;154720;166720;44825;200079;139991;233190;89400;333565;350626;112170;163163;441685;275000
28-01-16;471918;236734;276830;281296;211159;159980;65481;188236;126871;;165625;290000;45500;1370920;155595;165215;45335;196772;136518;234685;87665;325457;343763;111185;156971;441555;295000
29-01-16;473447;232823;279851;283389;210673;158500;63166;182833;124155;;167180;292475;45240;1295285;122140;165820;44590;196010;135922;231025;87980;332555;349158;113581;153300;439495;283715
01-02-16;473196;239487;282397;283514;210749;159500;65000;188484;126323;;166000;291340;45500;1294960;122925;166960;47500;196230;134570;232445;90500;334605;355358;116859;157933;438455;286380
02-02-16;484173;243156;289996;296956;218991;163810;67001;191930;128916;;170330;298210;46000;1310705;126525;169470;47010;205498;137739;239265;93500;348745;372502;116912;163018;438315;293680
03-02-16;475748;248897;290492;292174;214444;160125;69334;196191;130382;;170665;298665;46335;1382220;126005;170000;47020;202055;134977;249520;91665;337997;371138;116859;165891;449580;296985
04-02-16;468247;241813;286791;287573;202689;160900;66792;185163;130165;;168310;294480;46050;1322645;124815;173360;46835;200367;132277;247030;91705;330885;359026;116839;162269;449585;290000
05-02-16;468127;241134;289305;288532;204229;165830;68738;186174;129979;;173455;303495;46065;1357625;125495;171825;48500;202624;133000;248440;92050;339760;367900;116535;161754;427050;290000
08-02-16;481629;;304191;301295;214792;170000;70961;188288;;;183350;320910;45205;1512615;125910;182095;51500;213646;138365;249420;97000;357888;391643;117140;166456;422935;306930
09-02-16;480819;243498;301671;308580;218834;167780;72716;190403;130663;;186475;299325;46140;1545385;127500;190590;57500;218326;138645;252745;97000;353398;381480;117321;168279;421940;312265
10-02-16;485256;251486;296717;314321;222302;165975;71383;190990;133329;;185400;297585;45900;1605845;126920;200465;55500;221138;139632;251370;95585;355005;363273;118070;165453;421975;310410
11-02-16;500505;265618;310090;326248;230553;170300;81167;205948;139631;;188340;302400;47220;1651015;131145;210670;65000;231930;143896;260015;98835;372257;371318;118890;174999;415800;296585
12-02-16;494842;256343;300175;319474;225638;170335;80250;195500;136339;;180000;305000;48740;1520155;130005;216970;64870;224931;138985;257905;98540;354874;360883;116971;170286;414770;293500
15-02-16;496676;246741;305211;317367;224540;166750;74396;186842;131036;;176220;298520;48210;1510745;122005;171640;64905;223547;138768;255675;97705;355990;356884;118362;166972;415875;281505
16-02-16;490866;244651;311753;313238;217363;168645;73020;184493;128998;;173325;310000;48250;1515185;119910;168345;62960;217768;135417;250980;97500;352461;351635;119067;166153;415785;281870
17-02-16;479366;243451;301078;297151;201998;165000;71332;182196;127752;;168810;300000;47680;1501250;117305;165665;65010;205006;127836;245580;95280;334371;341769;119106;164163;415835;280910
18-02-16;480487;238655;306945;294503;203601;165000;69499;180661;124485;;166115;295195;47440;1452600;115870;164550;64625;204934;128445;242510;94535;339272;346150;118605;160342;415830;272000
19-02-16;474139;239311;306718;290411;199647;167000;71167;182172;125334;;180200;298330;47450;1467800;116360;164725;65625;202629;127509;243675;95000;340619;347605;118670;160794;411715;272000
22-02-16;462435;235853;296804;274981;194173;163480;68915;178848;123686;;175000;290000;47500;1498550;115395;169830;66960;196574;119329;241440;92645;324635;336631;115728;158668;411715;280000
23-02-16;463780;236871;297703;278792;195662;163000;70000;181271;123346;;173700;287840;47130;1498070;114165;168375;72010;198222;122025;238870;92640;330860;339619;115614;157327;395185;285000
24-02-16;451565;242658;304842;270982;194177;166340;72167;186492;124321;;174860;294680;47630;1522450;114075;170375;72085;196931;119289;238810;94750;339356;358430;115945;159666;503275;290000
25-02-16;451276;240467;303468;268764;193878;166520;71749;185092;123620;;177000;292500;47500;1522785;112875;169135;70000;196251;118249;235940;95270;340341;350705;117771;158998;516855;278965
26-02-16;455749;236788;303182;271749;194979;163850;69165;180930;121261;;175000;292000;47500;1521765;111490;167345;69000;197803;119506;255110;93285;331662;355419;117084;154648;518905;283000
29-02-16;459649;232520;296596;274200;195381;162470;69166;177203;119165;;172220;287345;46985;1527180;106545;169740;69835;198221;119674;253070;91500;323872;354520;118202;155227;520275;280000
01-03-16;450155;228199;284091;264715;182838;156100;66419;169346;117835;;167305;279060;48150;1441695;102300;167430;68500;188528;114843;246590;90500;311197;339329;117557;150217;517105;270325
02-03-16;448038;219468;284097;260395;177758;160470;64005;167295;114982;;165950;276805;47800;1465265;100320;163210;67660;184468;112864;240020;91000;308612;337149;117497;145724;517115;285000
03-03-16;432727;215496;280211;255183;172728;162350;62750;166469;112983;;162785;271480;45570;1403565;108240;157620;67005;177230;106188;241045;92010;309447;331678;116999;145057;515140;253605
04-03-16;415745;213630;278964;250003;171119;162730;61834;166181;111496;;165225;282500;44530;1404250;103115;156855;71000;173404;105128;241070;92095;302033;328973;116488;143500;513040;245000
07-03-16;409080;207541;278390;246470;172057;161760;61750;164838;110189;;171000;283705;44245;1423715;103270;157620;67165;173204;104906;241040;91795;304192;326698;114018;142674;511600;250000
08-03-16;416076;211516;280544;247533;176414;160000;63248;167280;111586;;171610;284760;44890;1351530;104460;156025;67570;177203;107727;237975;91410;309677;332741;113323;143168;506265;260000
09-03-16;402459;210267;274277;242444;172170;158885;63167;166693;112801;;170625;280000;44710;1312640;102370;153465;66250;172557;104546;236440;90330;303967;335567;112889;142335;505135;250000
10-03-16;395146;202162;274741;239566;170548;157300;62000;162326;107817;;168925;277195;44010;1283215;99535;150900;61945;170656;102532;235940;87760;302774;335284;112215;137500;506185;241640
11-03-16;391435;196710;252298;232029;162057;151980;59665;156215;104941;;163635;268000;42515;1204285;94670;142640;61265;166089;100062;235930;90500;282932;312955;111355;130666;506095;250000
14-03-16;390982;192494;253672;229548;159867;154830;59668;153330;101309;;163000;275000;40500;1242385;93130;137530;61500;163983;99286;233385;87660;284614;318377;115889;128833;481150;239430
15-03-16;423560;201152;256361;235175;162143;158000;61335;160995;104660;;164995;278895;47175;1189930;95125;149215;57105;167693;102516;232360;89465;288842;328563;115038;132333;480050;242950
16-03-16;419649;198304;259245;224609;156385;155300;60666;157772;103467;;164175;274000;40500;1199925;109445;151490;56675;162806;99261;232365;87210;290227;333114;115638;130000;480515;240000
17-03-16;385152;190074;247251;204506;144665;150970;56812;148929;98603;;159705;266535;39660;1137640;105070;151845;57540;151007;91739;220000;86365;277834;316005;115812;124167;479825;235000
18-03-16;366041;181182;241863;198975;140561;149000;56497;143661;94152;;158000;265000;38500;1137770;111420;152030;56710;146383;88514;215005;85500;273742;310513;115396;122673;466420;226485
21-03-16;370573;203499;252202;208736;149584;152220;64660;163499;105834;;162785;273415;39905;1091185;102625;152940;62950;156339;94968;220680;88280;282384;315129;114830;137332;466415;242700
22-03-16;366332;204342;257073;206226;155721;151540;64583;163008;107153;;165000;275000;40500;1123175;101970;156530;61770;157890;94653;220720;87210;283297;314509;114774;137334;466470;250000
23-03-16;387498;201619;258483;215267;168717;150470;65000;158732;105643;;165000;275000;42500;1148575;101995;157210;61740;165098;101094;225000;87260;289957;315621;117086;135000;465905;250000
24-03-16;392981;206999;268494;221920;172411;151350;68333;160670;109505;;166060;276750;42760;1147680;106910;158965;59540;169813;103364;225165;87500;295835;319169;116306;139500;475240;246640
25-03-16;394785;207381;269241;223438;173268;153545;67835;160700;108999;;168470;280875;42830;1147560;106915;159835;59770;169708;103345;225760;87690;296087;318776;115938;139604;476255;250340
28-03-16;386583;207514;270459;220340;169632;151505;67337;162162;109848;;169345;277710;42760;1147980;106870;161300;59990;167743;101154;225695;87160;300312;320195;114174;139708;475940;251700
29-03-16;372109;203840;268389;218162;165312;150930;67159;159498;107845;;165000;276240;42500;1201890;106860;165000;62640;163700;97543;225710;87215;299373;319820;112409;138382;475955;245000
30-03-16;358939;198197;259667;212717;158799;145000;63832;152017;105850;;160000;270000;42500;1142560;99000;165000;60215;159149;93363;225715;86575;292524;311233;113715;134333;474905;236500
31-03-16;365743;198348;254582;215659;162564;151000;63999;152999;105316;;163330;270000;42500;1156175;96135;163810;60000;162360;94999;223160;85895;283192;298896;115197;131344;475965;245000
01-04-16;363940;199981;258124;219283;164208;152000;65000;154512;106684;;165000;270000;42500;1167575;96135;165100;61300;163462;95965;222135;87000;289690;300042;114064;130713;475880;245000
04-04-16;373515;199027;258890;227822;171636;151000;64525;153539;105498;;165000;271660;42500;1150320;102060;165635;60110;167667;98469;221630;87360;294435;303651;112767;129848;475945;245135
05-04-16;385826;206517;262778;236654;181131;154130;67084;159840;107180;;167500;272500;42500;1201230;102000;166990;60855;171990;103415;225000;89320;296723;309037;112370;131665;475875;255000
06-04-16;385577;204434;265967;233447;180240;153500;66000;158114;106639;;170000;275000;39500;1225380;99105;163730;61000;169495;101572;225000;89050;293882;315874;112330;130835;474845;240385
07-04-16;396684;203724;268445;240563;186994;154640;66250;157504;105165;;170000;275000;39500;1194170;104000;160000;61000;175533;106362;225000;88640;299924;322318;112155;128448;475880;253795
08-04-16;390074;206579;267328;239859;186587;154390;66357;156972;104831;;170000;275000;39500;1253750;104030;159790;62000;174832;106002;225125;90500;294097;320511;111681;129038;474765;243755
11-04-16;377844;207155;261619;235983;172371;151120;65166;155166;104354;;165000;270000;39500;1190930;105965;159260;62865;172022;103550;225085;88285;289304;314770;111179;127833;475865;242540
12-04-16;360754;203006;253637;225161;163231;150400;64000;152178;101503;;164995;273160;39500;1203600;105975;160670;65020;165788;98570;220000;86920;281135;309225;111782;125334;475745;240500
13-04-16;343867;198003;245166;217422;156860;150000;62334;147673;99521;;163000;272000;39310;1152650;105010;154700;64600;162385;96397;222495;87130;272003;296105;112438;121998;475815;236405
14-04-16;337435;197441;243077;213430;154073;151000;62083;147771;98850;;163000;270000;40000;1205670;100120;152480;66000;158825;95466;205010;87000;269406;293409;113451;123080;475795;232900
15-04-16;342033;199216;245194;217713;155664;153470;64256;149705;98056;;162835;272730;40500;1124190;102075;153560;65360;160277;96656;213320;86815;273500;295127;114411;124025;475785;233830
18-04-16;341939;202763;240996;214892;153690;152000;63867;160177;100485;;162335;266000;40500;1137450;104055;153375;66555;157375;95719;211050;86320;264979;287890;113679;124184;474740;234615
19-04-16;338317;197086;235669;206569;148376;146960;62775;164540;98679;;160095;261835;40500;1127070;102080;152825;66185;153194;92495;210000;84010;257799;279622;113881;122355;475745;227160
20-04-16;336076;195356;230520;204001;144857;146600;63055;163311;100221;;160185;261750;40500;1128490;102085;151375;66615;150143;91087;210410;83155;247430;277632;113103;123621;475665;228720
21-04-16;350310;191598;237638;213931;151683;144980;63842;157186;99661;;159660;263030;41250;1114700;101110;148915;65840;158661;95425;204000;80355;250251;279934;114090;125793;465580;225500
22-04-16;358901;190783;237541;216077;151912;148250;63212;155731;99716;;163330;267490;40500;1111775;101110;152710;65500;160725;97583;205330;82390;248093;284513;114839;125043;464990;227055
25-04-16;360780;194757;242987;218424;153703;142950;64712;162757;102944;;162330;261360;40500;1120275;105060;160105;65575;161852;99078;192990;84145;254384;292292;113654;126458;455400;230500
26-04-16;348132;193642;241581;214253;148314;141200;64083;164696;104174;;160670;257400;40500;1148610;105080;159870;65500;157383;96219;205990;84630;252809;292270;113162;125077;456735;239130
27-04-16;337112;193991;238591;208740;145178;140000;64167;165177;104339;;157835;252630;39900;1134435;107010;157160;65025;153894;93418;198240;83450;251128;287765;113518;124833;456180;233755
28-04-16;338967;191601;238134;213468;147816;143130;63666;165264;106189;;157075;251000;40060;1152565;107025;157080;64000;156646;95302;192175;82850;248123;284413;113844;124500;455210;227395
29-04-16;339755;190149;239527;218979;152337;145000;64333;165497;109849;;157495;250000;42560;1241690;105980;159830;64500;161605;98628;192025;81000;245878;285512;113204;124445;456200;236795
02-05-16;337372;189382;239721;218806;151941;145040;64500;164736;109346;;157535;250050;42805;1241690;105980;161005;64740;160581;98373;192035;80730;244722;285100;113353;125140;458210;236840
03-05-16;344945;188985;249427;226562;159934;148170;64666;167152;115825;;158000;254660;40500;1131070;106060;156990;67010;167311;101212;197000;83120;259265;297632;113560;125834;470000;235000
04-05-16;344543;192971;262787;229995;161144;151000;65166;165967;119477;;158000;259000;40500;1160280;107045;155305;63490;169204;101229;197000;84000;264284;306643;115398;127024;470000;230000
05-05-16;346711;189679;267319;231776;161148;150000;63833;164329;116500;;158000;255000;40500;1165025;106050;161695;66500;170055;101270;197000;86500;262769;307891;111455;124686;470000;230215
06-05-16;341449;192775;266769;227570;156268;150260;64666;162985;116495;;158000;258650;40500;1165165;106990;155380;67115;165715;98461;197000;84950;261237;303860;114951;125022;470000;232220
09-05-16;347730;189317;270727;230858;159399;150000;63828;159480;113982;;158000;255470;40500;1180090;107040;155330;66650;168730;100383;197000;86110;265273;310124;115008;123698;470000;225500
10-05-16;337234;186837;267593;228457;156042;150000;62000;157512;112003;;158000;255000;40500;1109910;107015;166045;66520;165358;98634;197000;86500;261255;306117;112075;123010;470000;220000
11-05-16;327150;185166;266415;226400;154971;148735;61500;157166;112332;;158000;256160;40500;1118010;107010;156435;65330;164901;98957;196555;86255;253500;302386;111462;121996;458680;221670
12-05-16;326596;183332;266569;223482;153969;147750;62667;158021;112657;;156480;255910;40500;1070670;107020;156100;66025;164741;98666;196540;85345;251143;299146;110863;121978;458665;221315
13-05-16;328782;186819;270318;226581;156583;145000;64158;157659;113822;;155000;252810;40500;1072150;106040;156835;65555;166527;99946;196530;86000;254016;303899;110438;122333;458015;224005
16-05-16;328224;187839;271295;224932;155826;147915;64000;155998;112668;;155000;256345;40500;1027155;106045;156235;64000;166335;98806;196525;85275;249122;311763;113168;121000;458000;228695
17-05-16;332565;186311;269606;226796;158082;147300;62917;154990;110994;;154250;253490;40600;1029000;106110;156555;65565;169563;100965;196525;85000;250490;311511;112541;119956;457935;220500
18-05-16;342753;191293;275720;233501;162242;147290;63334;159300;113308;;156065;255000;40220;1052545;106120;156265;65975;174036;104243;196005;85350;258758;318644;113458;121315;457920;224270
