Data;BRAZIL CDS USD SR 5Y D14 Corp  (R1);INDON CDS USD SR 5Y D14 Corp  (R2);TURKEY CDS USD SR 5Y D14 Corp  (R2);COLOM CDS USD SR 5Y D14 Corp  (R2);PERU CDS USD SR 5Y D14 Corp  (R2);HUNGARY CDS USD SR 5Y D14 Corp  (R1);KOREA CDS USD SR 5Y D14 Corp  (L1);MALAYS CDS USD SR 5Y D14 Corp  (R2);PHILIP CDS USD SR 5Y D14 Corp  (R2);ARGENT CDS USD SR 5Y D14 Corp  (L2);BGARIA CDS USD SR 5Y D14 Corp  (R2);CROATB CDS USD SR 5Y D14 Corp  (R1);CZECH CDS USD SR 5Y D14 Corp  (L1);GREECE CDS USD SR 5Y D14 Corp  (L2);ICELND CDS USD SR 5Y D14 Corp  (R2);INDIA CDS USD SR 5Y D14 Corp  (R1);IRELND CDS USD SR 5Y D14 Corp  (R2);MEX CDS USD SR 5Y D14 Corp  (R2);CHILE CDS USD SR 5Y D14 Corp  (R2);MOROC CDS USD SR 5Y D14 Corp  (R2);POLAND CDS USD SR 5Y D14 Corp  (L1);RUSSIA CDS USD SR 5Y D14 Corp  (R1);REPSOU CDS USD SR 5Y D14 Corp  (R1);SLOVEN CDS USD SR 5Y D14 Corp  (R1);THAI CDS USD SR 5Y D14 Corp  (R2);BTUN CDS USD SR 5Y D14 Corp  (R1);VIETNM CDS USD SR 5Y D14 Corp  (R2)
07-12-01;852,50;;697,50;;;;;162,50;;;;;;;;;;230,00;;;;574,17;186,67;;;;
10-12-01;852,50;;692,50;;;;;162,50;;;;;;;;;;230,00;;;;572,50;190,00;;;;
11-12-01;827,50;;682,50;;;;;162,50;;;;;;;;;;232,50;;;;564,17;186,67;;;;
12-12-01;822,50;;677,50;;;;;162,50;;;;;;;;;;232,50;;;;559,17;186,67;;;;
13-12-01;820,00;;682,50;;;;;162,50;;;;;;;;;;232,50;;;;571,67;186,67;;;;
14-12-01;820,00;;685,00;;;;;162,50;;;;;;;;;;230,00;;;;578,33;186,67;;;;
17-12-01;807,50;;680,00;;;;;162,50;;;;;;;;;;202,50;;;;571,67;186,67;;;;
18-12-01;832,50;;662,50;;;;;162,50;;;;;;;;;;205,00;;;;571,67;193,33;;;;
19-12-01;837,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;568,33;198,33;;;;
20-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;570,00;200,00;;;;
21-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;557,50;202,50;;;;
24-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;557,50;202,50;;;;
25-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;557,50;202,50;;;;
26-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;557,50;202,50;;;;
27-12-01;862,50;;657,50;;;;;162,50;;;;;;;;;;212,50;;;;552,50;202,50;;;;
28-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;557,50;202,50;;;;
31-12-01;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;545,00;202,50;;;;
01-01-02;862,50;;662,50;;;;;162,50;;;;;;;;;;212,50;;;;545,00;202,50;;;;
02-01-02;862,50;;657,50;;;;;162,50;;;;;;;;;;212,50;;;;515,00;202,50;;;;
03-01-02;781,25;;637,50;;;;;162,50;;;;;;;;;;205,00;;;;486,67;206,67;;;;
04-01-02;781,25;;615,00;;;;;162,50;;;;;;;;;;205,00;;;;472,50;202,50;;;;
07-01-02;781,25;;612,50;;;;;162,50;;;;;;;;;;205,00;;;;470,00;202,50;;;;
08-01-02;781,25;;607,50;;;;;162,50;;;;;;;;;;205,00;;;;482,50;202,50;;;;
09-01-02;781,25;;622,50;;;;;162,50;;;;;;;;;;205,00;;;;482,50;202,50;;;;
10-01-02;781,25;;625,00;;;;;162,50;;;;;;;;;;205,00;;;;495,00;200,00;;;;
11-01-02;781,25;;630,00;;;;;162,50;;;;;;;;;;205,00;;;;497,50;200,00;;;;
14-01-02;831,25;;635,00;;;;;162,50;;;;;;;;;;225,00;;;;513,33;195,83;;;;
15-01-02;835,00;;647,50;;;;;162,50;;;;;;;;;;222,50;;;;528,33;195,00;;;;
16-01-02;840,00;;662,50;;;;;162,50;;;;;;;;;;222,50;;;;535,00;196,67;;;;
17-01-02;830,00;;645,00;;;;;162,50;;;;;;;;;;217,50;;;;520,00;198,33;;;;
18-01-02;822,50;;647,50;;;;;162,50;;;;;;;;;;215,00;;;;520,00;201,67;;;;
21-01-02;822,50;;647,50;;;;;162,50;;;;;;;;;;215,00;;;;522,50;201,67;;;;
22-01-02;812,50;;635,00;;;;;162,50;;;;;;;;;;210,00;;;;496,67;198,33;;;;
23-01-02;797,50;;647,50;;;;;162,50;;;;;;;;;;205,00;;;;495,00;198,33;;;;
24-01-02;800,00;;645,00;;;;;162,50;;;;;;;;;;205,00;;;;488,33;200,00;;;;
25-01-02;800,00;;650,00;;;;;162,50;;;;;;;;;;205,00;;;;490,00;202,50;;;;
28-01-02;805,00;;647,50;;;;;162,50;;;;;;;;;;202,50;;;;493,33;200,00;;;;
29-01-02;817,50;;640,00;;;;;165,00;;;;;;;;;;207,50;;;;496,67;200,00;;;;
30-01-02;827,50;;647,50;;;;;165,00;;;;;;;;;;212,50;;;;511,67;200,00;;;;
31-01-02;850,00;;640,00;;;;;165,00;;;;;;;;;;217,50;;;;503,33;200,00;;;;
01-02-02;868,75;;635,00;;;;;165,00;;;;;;;;;;215,00;;;;496,67;200,00;;;;
04-02-02;876,25;;637,50;;;;;165,00;;;;;;;;;;215,00;;;;501,67;203,33;;;;
05-02-02;873,75;;630,00;;;;;165,00;;;;;;;;;;210,00;;;;493,33;205,00;;;;
06-02-02;873,75;;627,50;;;;;165,00;;;;;;;;;;207,50;;;;483,33;208,33;;;;
07-02-02;881,25;;635,00;;;;;165,00;;;;;;;;;;209,00;;;;481,67;208,33;;;;
08-02-02;877,50;;645,00;;;;;165,00;;;;;;;;;;206,50;;;;481,67;213,33;;;;
11-02-02;872,50;;647,50;;;;;165,00;;;;;;;;;;207,50;;;;476,67;213,33;;;;
12-02-02;862,50;;642,50;;;;;165,00;;;;;;;;;;203,50;;;;469,33;211,67;;;;
13-02-02;815,00;;632,50;;;;;165,00;;;;;;;;;;200,00;;;;450,83;210,00;;;;
14-02-02;815,00;;632,50;;;;;165,00;;;;;;;;;;200,00;;;;451,83;211,00;;;;
15-02-02;820,00;;635,00;;;;;165,00;;;;;;;;;;200,00;;;;454,33;210,33;;;;
18-02-02;820,00;;635,00;;;;;165,00;;;;;;;;;;200,00;;;;454,33;210,33;;;;
19-02-02;815,00;;637,50;;;;;165,00;;;;;;;;;;200,00;;;;453,50;210,00;;;;
20-02-02;807,50;;637,50;;;;;165,00;;;;;;;;;;200,00;;;;444,33;211,00;;;;
21-02-02;790,00;;635,00;;;;;165,00;;;;;;;;;;200,00;;;;426,67;211,00;;;;
22-02-02;790,00;;635,00;;;;;165,00;;;;;;;;;;200,00;;;;434,00;209,00;;;;
25-02-02;790,00;;640,00;;;;;165,00;;;;;;;;;;200,00;;;;427,50;209,00;;;;
26-02-02;790,00;;647,50;;;;;165,00;;;;;;;;;;200,00;;;;422,50;209,00;;;;
27-02-02;790,00;;645,00;;;;;165,00;;;;;;;;;;200,00;;;;420,00;209,00;;;;
28-02-02;760,00;;650,00;;;;66,25;165,00;;;;;;;;;;194,00;;;;418,33;211,00;;;;
01-03-02;756,50;;645,00;;;;66,25;165,00;;;;;;;;;;185,50;;;;418,33;211,00;;;;
04-03-02;772,50;;640,00;;;;66,25;165,00;;;;;;;;;;184,50;;;;405,00;211,00;;;;
05-03-02;765,00;;632,50;;;;60,00;165,00;;;;;;;;;;183,50;;;;406,00;211,00;;;;
06-03-02;787,50;;620,00;;;;60,00;165,00;;;;;;;;;;178,25;;;;406,00;211,00;;;;
07-03-02;795,00;;617,50;;;;60,00;165,00;;;;;;;;;;175,50;;;;405,00;211,00;;;;
08-03-02;790,00;;592,50;;;;60,00;165,00;;;;;;;;;;168,00;;;;408,33;211,00;;;;
11-03-02;757,50;;587,50;;;;60,00;147,50;;;;;;;;;;172,50;;;;406,67;211,00;;;;
12-03-02;752,50;;577,50;;;;60,00;147,50;;;;;;;;;;172,50;;;;418,33;211,00;;;;
13-03-02;742,50;;575,00;;;;57,50;147,50;;;;;;;;;;172,50;;;;416,67;211,00;;;;
14-03-02;720,00;;567,50;;;;57,50;165,00;;;;;;;;;;171,50;;;;411,67;211,00;;;;
15-03-02;715,00;;563,33;;;;52,50;165,00;;;;;;;;;;172,50;;;;406,67;211,00;;;;
18-03-02;702,50;;561,67;;;;52,50;165,00;;;;;;;;;;172,50;;;;400,67;206,67;;;;
19-03-02;705,00;;563,33;;;;52,50;165,00;;;;;;;;;;173,75;;;;404,00;206,67;;;;
20-03-02;705,00;;555,00;;;;52,50;165,00;;;;;;;;;;173,75;;;;400,67;206,67;;;;
21-03-02;715,00;;560,00;;;;52,50;165,00;;;;;;;;;;174,75;;;;402,33;206,67;;;;
22-03-02;723,75;;561,67;;;;57,50;163,75;;;;;;;;;;176,25;;;;394,00;207,50;;;;
25-03-02;745,00;;563,33;;;;52,50;147,50;;;;;;;;;;180,00;;;;407,33;208,33;;;;
26-03-02;730,00;;563,33;;;;52,50;147,50;;;;;;;;;;180,00;;;;405,67;209,00;;;;
27-03-02;713,75;;564,00;;;;57,50;163,75;;;;;;;;;;176,25;;;;390,67;208,17;;;;
28-03-02;716,25;;556,33;;;;52,50;147,50;;;;;;;;;;180,00;;;;402,33;208,17;;;;
29-03-02;716,25;;556,33;;;;52,50;147,50;;;;;;;;;;180,00;;;;402,33;208,17;;;;
01-04-02;716,25;;556,33;;;;52,50;147,50;;;;;;;;;;180,00;;;;402,33;208,17;;;;
02-04-02;716,25;;553,00;;;;52,50;147,50;;;;;;;;;;180,00;;;;395,00;208,17;;;;
03-04-02;722,50;;560,83;;;;46,25;139,25;;;;;;;;;;178,50;;;;395,83;207,33;;;;
04-04-02;725,00;;567,50;;;;45,83;119,50;312,50;;;;;;;;;175,00;;;;399,17;207,33;;115,00;;
05-04-02;732,50;;571,67;;;;46,25;139,25;312,50;;;;;;;;;165,50;;;;396,67;205,67;;115,00;;
08-04-02;737,50;;580,00;;;;48,75;139,25;312,50;;;;;;;;;165,50;;;;396,67;205,00;;115,00;;
09-04-02;737,50;;570,83;;;;46,50;138,50;312,50;;;;;;;;;163,50;;;;387,67;203,33;;115,00;;
10-04-02;747,50;;566,67;;;;48,50;140,00;312,50;;;;;;;;;161,00;;;;385,00;205,00;;115,00;;
11-04-02;750,00;;558,33;;;;48,50;140,00;312,50;;;;;;;;;161,00;;;;373,33;205,00;;115,00;;
12-04-02;737,50;;551,67;;;;48,33;121,67;322,50;;;;;;;;;162,50;;;;371,67;201,67;;115,00;;
15-04-02;752,50;;556,67;;;;48,50;140,00;322,50;;;;;;;;;164,00;;;;374,00;201,00;;115,00;;
16-04-02;728,50;;554,17;;;;48,75;139,25;322,50;;;;;;;;;169,00;;;;377,50;213,00;;115,00;;
17-04-02;732,50;;538,33;;;;48,50;140,00;322,50;;;;;;;;;161,50;;;;369,33;193,00;;115,00;;
18-04-02;737,50;;535,00;;;;42,50;140,00;322,50;;;;;;;;;161,50;;;;366,00;188,33;;115,00;;
19-04-02;735,00;;529,17;;;;45,00;121,67;322,50;;;;;;;;;161,50;;;;361,67;185,00;;115,00;;
22-04-02;750,00;;518,33;;;;47,50;138,75;322,50;;;;;;;;;160,00;;;;351,67;180,00;;115,00;;
23-04-02;765,00;;525,00;;;;47,50;138,75;322,50;;;;;;;;;162,50;;;;355,00;176,67;;115,00;;
24-04-02;787,50;;528,33;;;;47,50;138,75;322,50;;;;;;;;;166,00;;;;362,50;175,00;;115,00;;
25-04-02;787,50;;540,00;;;;47,50;138,75;322,50;;;;;;;;;166,00;;;;375,00;172,50;;115,00;;
26-04-02;787,50;;542,50;;;;47,50;137,50;320,00;;;;;;;;;166,00;;;;373,50;172,50;;115,00;;
29-04-02;835,00;;546,67;;;;47,50;138,75;320,00;;;;;;;;;173,75;;;;373,17;172,50;;115,00;;
30-04-02;847,50;;548,33;;;;47,50;138,75;320,00;;;;;;;;;174,75;;;;381,00;173,33;;115,00;;
01-05-02;847,50;;560,00;;;;47,50;138,75;320,00;;;;;;;;;174,75;;;;396,00;174,00;;115,00;;
02-05-02;882,50;;565,00;;;;47,50;147,50;320,00;;;;;;;;;182,75;;;;397,33;174,00;;115,00;;
03-05-02;875,00;;578,33;;;;53,33;130,00;340,00;;;;;;;;;185,25;;;;412,33;175,00;;120,00;;
06-05-02;875,00;;578,33;;;;53,33;130,00;340,00;;;;;;;;;185,25;;;;412,33;175,00;;120,00;;
07-05-02;950,00;;578,33;;;;51,75;142,50;340,00;;;;;;;;;201,50;;;;410,00;174,33;;120,00;;
08-05-02;955,00;;575,00;;;;52,50;142,50;340,00;;;;;;;;;200,00;;;;404,33;172,67;;120,00;;
09-05-02;977,50;;576,67;;;;55,00;142,50;340,00;;;;;;;;;197,50;;;;397,67;172,67;;120,00;;
10-05-02;1036,25;;583,33;;;;55,00;125,00;322,50;;;;;;;;;197,50;;;;406,67;172,33;;117,50;;
13-05-02;1022,75;;588,33;;;;55,00;145,00;322,50;;;;;;;;;197,50;;;;394,17;171,50;;117,50;;
14-05-02;1061,25;;595,00;;;;55,00;145,00;322,50;;;;;;;;;197,50;;;;383,33;170,67;;117,50;;
15-05-02;1015,00;;596,67;;;;57,50;144,75;322,50;;;;;;;;;196,50;;;;368,33;170,67;;117,50;;
16-05-02;985,00;;610,00;;;;57,50;141,25;322,50;;;;;;;;;190,00;;;;361,67;170,67;;117,50;;
17-05-02;985,00;;643,33;;;;60,00;127,50;305,00;;;;;;;;;188,50;;;;356,67;172,33;;122,50;;
20-05-02;1000,00;;651,67;;;;57,50;143,75;305,00;;;;;;;;;191,00;;;;356,67;174,00;;122,50;;
21-05-02;997,50;;665,00;;;;57,50;146,25;305,00;;;;;;;;;187,50;;;;378,33;172,33;;122,50;;
22-05-02;1022,50;;653,33;;;;57,50;146,25;305,00;;;;;;;;;183,75;;;;376,67;174,67;;122,50;;
23-05-02;1053,75;;648,33;;;;60,00;146,25;305,00;;;;;;;;;183,75;;;;370,00;173,00;;122,50;;
24-05-02;1053,75;;648,33;;;;60,00;131,83;305,00;;;;;;;;;183,25;;;;370,00;173,00;;122,50;;
27-05-02;1053,75;;648,33;;;;60,00;131,83;305,00;;;;;;;;;183,25;;;;370,00;173,00;;122,50;;
28-05-02;1077,50;;640,00;;;;60,00;146,25;305,00;;;;;;;;;188,00;;;;375,00;173,83;;122,50;;
29-05-02;1067,50;;638,33;;;;60,00;146,25;305,00;;;;;;;;;189,00;;;;376,67;173,83;;122,50;;
30-05-02;1057,50;;650,00;;;;60,00;146,25;305,00;;;;;;;;;192,25;;;;383,33;173,00;;122,50;;
31-05-02;1061,25;;653,33;;;;60,67;131,83;300,00;;;;;;;;;193,50;;;;385,00;173,00;;125,00;;
03-06-02;1071,25;;657,50;;;;60,00;146,25;300,00;;;;;;;;;193,50;;;;385,00;172,50;;125,00;;
04-06-02;1130,00;;657,50;;;;60,00;146,25;300,00;;;;;;;;;194,50;;;;385,00;172,50;;125,00;;
05-06-02;1255,00;;658,33;;;;60,00;146,25;300,00;;;;;;;;;194,50;;;;393,33;173,00;;125,00;;
06-06-02;1406,25;;671,67;;;;60,00;146,25;300,00;;;;;;;;;210,00;;;;398,33;173,00;;125,00;;
07-06-02;1462,50;;690,67;;;;60,67;132,50;322,50;;;;;;;;;212,50;;;;397,67;173,00;;125,00;;
10-06-02;1405,00;;707,33;;;;60,00;146,25;322,50;;;;;;;;;210,00;;;;389,00;178,67;;125,00;;
11-06-02;1395,00;;753,33;;;;60,00;146,25;322,50;;;;;;;;;207,50;;;;385,00;182,00;;125,00;;
12-06-02;1540,00;;816,67;;;;62,50;155,00;322,50;;;;;;;;;207,50;;;;388,33;193,67;;125,00;;
13-06-02;1450,00;;791,67;;;;62,50;155,00;322,50;;;;;;;;;209,00;;;;396,67;194,17;;125,00;;
14-06-02;1505,00;;813,33;;;;60,00;135,67;337,50;;;;;;;;;209,00;;;;405,00;194,17;;126,50;;
17-06-02;1497,50;;898,33;;;;60,00;150,00;337,50;;;;;;;;;227,50;;;;418,33;198,33;;126,50;;
18-06-02;1445,00;;900,00;;;;59,00;151,00;337,50;;;;;;;;;211,25;;;;420,00;198,33;;126,50;;
19-06-02;1561,25;;938,33;;;;59,00;151,00;337,50;;;;;;;;;221,25;;;;446,67;191,67;;126,50;;
20-06-02;1750,00;;963,33;;;;59,00;151,00;337,50;;;;;;;;;242,50;;;;508,33;193,33;;126,50;;
21-06-02;2175,00;;1028,33;;;;61,00;139,00;362,50;;;;;;;;;275,00;;;;581,67;208,33;;127,50;;
24-06-02;2000,00;;1043,33;;;;59,00;175,00;362,50;;;;;;;;;280,00;;;;551,67;206,67;;127,50;;
25-06-02;2125,00;;1025,00;;;;59,00;175,00;362,50;;;;;;;;;286,00;;;;523,33;195,00;;127,50;;
26-06-02;2325,00;;1095,00;;;;59,00;175,00;362,50;;;;;;;;;302,50;;;;565,00;210,00;;127,50;;
27-06-02;2225,00;;1086,67;;;;59,00;175,00;362,50;;;;;;;;;290,00;;;;513,33;205,00;;127,50;;
28-06-02;2225,00;;1070,00;;;;61,00;157,50;386,50;;;;;;;;;290,00;;;;482,50;200,00;;130,00;;
01-07-02;2225,00;;1058,33;;;;59,00;175,00;386,50;;;;;;;;;282,50;;;;491,67;195,00;;130,00;;
02-07-02;2262,50;;1068,33;;;;59,00;175,00;386,50;;;;;;;;;282,50;;;;493,33;230,00;;130,00;;
03-07-02;2362,50;;1106,67;;;;59,00;175,00;386,50;;;;;;;;;300,00;;;;505,00;200,00;;130,00;;
04-07-02;2362,50;;1106,67;;;;59,00;175,00;386,50;;;;;;;;;300,00;;;;505,00;200,00;;130,00;;
05-07-02;2370,00;;1130,00;;;;59,33;158,33;391,50;;;;;;;;;300,00;;;;491,67;196,67;;132,50;;
08-07-02;2370,00;;1183,33;;;;59,00;175,00;391,50;;;;;;;;;300,00;;;;497,50;195,00;;132,50;;
09-07-02;2427,50;;1250,00;;;;59,50;163,75;391,50;;;;;;;;;300,00;;;;485,00;190,00;;132,50;;
10-07-02;2427,50;;1238,33;;;;59,50;163,75;391,50;;;;;;;;;300,00;;;;475,00;190,00;;132,50;;
11-07-02;2327,50;;1233,33;;;;60,00;165,00;391,50;;;;;;;;;291,25;;;;471,67;197,50;;132,50;;
12-07-02;2315,00;;1213,33;;;;60,00;150,00;387,50;;;;;;;;;291,25;;;;473,33;197,50;;130,00;;
15-07-02;2325,00;;1215,00;;;;60,00;165,00;387,50;;;;;;;;;293,75;;;;471,67;195,00;;130,00;;
16-07-02;2370,00;;1186,67;;;;60,00;165,00;387,50;;;;;;;;;298,50;;;;470,00;193,33;;130,00;;
17-07-02;2320,00;;1146,67;;;;60,00;165,00;387,50;;;;;;;;;295,00;;;;468,33;193,33;;130,00;;
18-07-02;2320,00;;1115,00;;;;60,00;165,00;387,50;;;;;;;;;295,00;;;;465,00;190,00;;130,00;;
19-07-02;2320,00;;1137,50;;;;60,00;155,00;375,00;;;;;;;;;295,00;;;;475,00;190,00;;127,50;;
22-07-02;2340,00;;1166,67;;;;59,50;163,75;375,00;;;;;;;;;287,50;;;;493,33;193,33;;127,50;;
23-07-02;2330,00;;1170,00;;;;60,00;161,25;375,00;;;;;;;;;295,00;;;;490,00;195,67;;127,50;;
24-07-02;2525,00;;1195,00;;;;60,00;161,25;375,00;;;;;;;;;325,00;;;;536,67;210,00;;127,50;;
25-07-02;2665,00;;1203,33;;;;60,00;161,25;375,00;;;;;;;;;340,00;;;;540,00;208,33;;127,50;;
26-07-02;2690,00;;1210,00;;;;61,00;154,17;425,00;;;;;;;;;352,50;;;;560,00;211,67;;135,00;;
29-07-02;2690,00;;1245,00;;;;61,00;154,17;425,00;;;;;;;;;352,50;;;;585,00;219,00;;135,00;;
30-07-02;2690,00;;1285,00;;;;61,00;154,17;425,00;;;;;;;;;352,50;;;;612,50;222,50;;135,00;;
31-07-02;3000,00;;1253,33;;;;62,50;161,25;425,00;;;;;;;;;375,00;;;;591,67;223,33;;135,00;;
01-08-02;3000,00;;1235,00;;;;62,50;161,25;425,00;;;;;;;;;375,00;;;;592,50;230,00;;135,00;;
02-08-02;2800,00;;1186,67;;;;64,00;152,50;407,50;;;;;;;;;365,00;;;;573,33;223,33;;132,50;;
05-08-02;2800,00;;1175,00;;;;65,00;161,25;407,50;;;;;;;;;365,00;;;;583,33;224,00;;132,50;;
06-08-02;2875,00;;1195,00;;;;67,50;161,25;407,50;;;;;;;;;382,50;;;;588,33;225,67;;132,50;;
07-08-02;2875,00;;1142,50;;;;67,50;161,25;407,50;;;;;;;;;382,50;;;;592,50;234,50;;132,50;;
08-08-02;2875,00;;1100,00;;;;67,50;161,25;407,50;;;;;;;;;382,50;;;;575,00;234,50;;132,50;;
09-08-02;2875,00;;1117,50;;;;78,50;160,00;430,00;;;;;;;;;382,50;;;;587,50;233,50;;142,50;;
12-08-02;2875,00;;1180,00;;;;78,50;160,00;430,00;;;;;;;;;382,50;;;;605,00;232,00;;142,50;;
13-08-02;2875,00;;1192,50;;;;78,50;160,00;430,00;;;;;;;;;382,50;;;;615,00;235,50;;142,50;;
14-08-02;2875,00;;1197,50;;;;78,50;160,00;430,00;;;;;;;;;382,50;;;;627,50;240,00;;142,50;;
15-08-02;2875,00;;1185,00;;;;78,50;160,00;430,00;;;;;;;;;382,50;;;;597,50;234,00;;142,50;;
16-08-02;2875,00;;1185,00;;;;82,50;162,50;452,50;;;;;;;;;382,50;;;;600,00;235,50;;147,50;;
19-08-02;3355,00;;1191,67;;;;72,50;161,25;452,50;;;;;;;;;402,00;;;;596,67;220,33;;147,50;;
20-08-02;3355,00;;1170,00;;;;72,50;161,25;452,50;;;;;;;;;402,00;;;;590,00;234,00;;147,50;;
21-08-02;3135,00;;1160,00;;;;72,50;161,25;452,50;;;;;;;;;370,00;;;;588,33;218,33;;147,50;;
22-08-02;3085,00;;1158,33;;;;72,50;161,25;452,50;;;;;;;;;363,50;;;;578,33;231,67;;147,50;;
23-08-02;3105,00;;1155,00;;;;81,67;152,50;475,00;;;;;;;;;364,00;;;;580,00;231,67;;150,00;;
26-08-02;3055,00;;1157,50;;;;80,00;163,75;475,00;;;;;;;;;364,00;;;;580,00;232,50;;150,00;;
27-08-02;2980,00;;1158,33;;;;75,00;163,75;475,00;;;;;;;;;360,00;;;;581,67;231,67;;150,00;;
28-08-02;2980,00;;1156,67;;;;70,00;160,00;475,00;;;;;;;;;356,00;;;;576,67;232,50;;150,00;;
29-08-02;2880,00;;1163,33;;;;70,00;160,00;475,00;;;;;;;;;349,50;;;;583,33;234,17;;150,00;;
30-08-02;2842,50;;1150,00;;;;70,00;160,00;475,00;;;;;;;;;348,50;;;;582,50;234,17;;150,00;;
02-09-02;2842,50;;1150,00;;;;70,00;160,00;475,00;;;;;;;;;348,50;;;;582,50;234,17;;150,00;;
03-09-02;2812,50;;1148,33;;;;70,00;160,00;475,00;;;;;;;;;353,50;;;;590,83;231,67;;150,00;;
04-09-02;2850,00;;1165,00;;;;70,00;160,00;475,00;;;;;;;;;360,00;;;;593,33;243,33;;150,00;;
05-09-02;2850,00;;1160,00;;;;70,00;160,00;475,00;;;;;;;;;360,00;;;;585,00;240,67;;150,00;;
06-09-02;2900,00;;1146,67;;;;65,67;151,67;455,00;;;;;;;;;367,50;;;;570,00;242,50;;142,50;;
09-09-02;2900,00;;1160,00;;;;63,50;162,00;455,00;;;;;;;;;365,00;;;;562,50;235,00;;142,50;;
10-09-02;2900,00;;1170,00;;;;63,50;162,00;455,00;;;;;;;;;365,00;;;;555,83;235,00;;142,50;;
11-09-02;2882,50;;1163,33;;;;66,00;162,00;455,00;;;;;;;;;365,00;;;;555,83;235,00;;142,50;;
12-09-02;2882,50;;1180,00;;;;65,00;162,00;455,00;;;;;;;;;362,50;;;;552,50;231,67;;142,50;;
13-09-02;2907,50;;1183,33;;;;64,00;148,00;465,00;;;;;;;;;361,00;;;;553,33;235,00;;142,50;;
16-09-02;2940,00;;1235,00;;;;62,50;158,75;465,00;;;;;;;;;361,00;;;;555,00;235,00;;142,50;;
17-09-02;2987,50;;1216,67;;;;62,50;158,75;465,00;;;;;;;;;357,50;;;;561,67;235,00;;142,50;;
18-09-02;3060,00;;1238,33;;;;60,00;158,75;465,00;;;;;;;;;357,50;;;;586,67;236,33;;142,50;;
19-09-02;3196,50;;1241,67;;;;60,00;158,75;465,00;;;;;;;;;362,50;;;;582,33;237,33;;142,50;;
20-09-02;3302,50;;1243,33;;;;60,00;145,83;487,50;;;;;;;;;371,00;;;;585,00;237,33;;142,50;;
23-09-02;3480,00;;1246,67;;;;60,00;158,75;487,50;;;;;;;;;388,50;;;;590,00;237,33;;142,50;;
24-09-02;3607,50;;1248,33;;;;60,00;158,75;487,50;;;;;;;;;392,50;;;;590,00;237,33;;142,50;;
25-09-02;3535,00;;1245,00;;;;60,00;158,75;487,50;;;;;;;;;385,00;;;;581,67;237,33;;142,50;;
26-09-02;3580,00;;1241,67;;;;60,00;158,75;487,50;;;;;;;;;382,00;;;;570,00;236,67;;142,50;;
27-09-02;3730,00;;1258,33;;;;60,00;144,17;480,00;;;;;;;;;392,00;;;;578,33;238,33;;137,50;;
30-09-02;3790,00;;1273,33;;;;60,00;158,75;480,00;;;;;;;;;392,00;;;;596,67;238,33;;137,50;;
01-10-02;3632,50;;1273,33;;;;60,00;158,75;480,00;;;;;;;;;385,00;;;;591,67;241,33;;137,50;;
02-10-02;3530,00;;1251,67;;;;60,00;158,75;480,00;;;;;;;;;373,50;;;;575,00;239,67;;137,50;;
03-10-02;3530,00;;1237,50;;;;60,00;158,75;480,00;;;;;;;;;373,50;;;;575,00;242,00;;137,50;;
04-10-02;3530,00;;1235,00;;;;61,00;157,50;485,00;;;;;;;;;373,50;;;;567,50;240,50;;140,00;;
07-10-02;3530,00;;1257,50;;;;61,00;157,50;485,00;;;;;;;;;373,50;;;;570,00;244,00;;140,00;;
08-10-02;3557,50;;1253,33;;;;65,00;149,17;490,00;;;;;;;;;371,00;;;;570,00;244,33;;145,00;;
09-10-02;3682,50;;1250,00;;;;65,00;158,75;490,00;;;;;;;;;380,00;;;;578,33;246,00;;145,00;;
10-10-02;3712,50;;1251,67;;;;70,00;158,75;490,00;;;;;;;;;381,00;;;;585,00;251,67;;145,00;;
11-10-02;3857,50;;1250,00;;;;73,33;154,17;500,00;;;;;;;;;388,50;;;;585,00;251,67;;150,00;;
14-10-02;3857,50;;1250,00;;;;73,33;154,17;500,00;;;;;;;;;388,50;;;;585,00;251,67;;150,00;;
15-10-02;3951,50;;1225,00;;;;80,00;173,75;500,00;;;;;;;;;371,50;;;;560,00;256,67;;150,00;;
16-10-02;3907,50;;1190,00;;;;80,00;173,75;500,00;;;;;;;;;365,00;;;;545,00;253,33;;150,00;;
17-10-02;3760,00;;1153,33;;;;80,00;173,75;500,00;;;;;;;;;358,50;;;;525,00;253,33;;150,00;;
18-10-02;3665,00;;1101,67;;;;81,00;164,17;505,00;;;;;;;;;355,00;;;;505,00;251,67;;152,50;;
21-10-02;3572,50;;1098,33;;;;80,00;173,75;505,00;;;;;;;;;347,50;;;;501,67;251,67;;152,50;;
22-10-02;3522,50;;1085,00;;;;80,00;173,75;505,00;;;;;;;;;348,50;;;;493,33;256,67;;152,50;;
23-10-02;3522,50;;1080,00;;;;80,00;173,75;505,00;;;;;;;;;348,50;;;;490,00;257,50;;152,50;;
